Timestep,a_0,a_1,b
72,-17.25275119233578,-5.52920392387144,8.78881081809203e9
72,-150.0,-150.0,9.427111248792274e9
72,-150.0,-150.0,6.148008379393153e9
72,-15.378779995977572,-138.78169696553803,9.299140652489807e9
72,-15.559530703742238,-65.83309726930433,9.09005472958559e9
72,-15.472587470237862,-30.794754302999873,8.948260481436638e9
72,-101.55156533920189,-23.660906589898932,8.983176881966228e9
72,-112.60267604829235,-15.43869097345545,8.882824089432041e9
72,-15.378779995977572,-22.185669073484856,8.84790692284467e9
72,-135.90457263940658,-5.818997836315838,8.822965191088467e9
72,-57.1321502627085,-19.191734523367384,8.868095478478405e9
72,-15.51894576491966,-58.6344842874699,8.197759283004058e9
72,-19.758627157734526,-18.918700470620315,8.360063331769475e9
72,-15.886094576322131,-19.486696765052393,8.717781748313232e9
72,-16.39536353779244,-17.697955995044914,8.873645720363132e9
72,-15.438700692595374,-28.337483734708393,8.903033472924484e9
72,-73.65763509021926,-19.130482892339927,8.934989729087692e9
72,-15.667983225226667,-17.2461718787451,8.877914459792107e9
72,-15.618367760395147,-32.91494721228099,8.582786862794277e9
72,-20.671200038605114,-24.22402302141555,8.910287920698208e9
72,-106.68755718721957,-97.14052033693423,9.203785543450363e9
72,-76.21070029297735,-56.94459034063097,9.052270221249905e9
72,-81.46153988234704,-31.010393036832518,8.947352649472702e9
72,-15.482022944257368,-26.3479674031662,8.919200440095158e9
72,-61.91035046524944,-20.369754897647816,8.879204441394764e9
72,-54.49808309950893,-21.75551728276388,8.882592948182117e9
72,-15.378779995977572,-11.983723110713159,8.825178179061262e9
72,-66.2074281701543,-25.88940561153891,8.966513577110409e9
72,-31.664254770929837,-21.416761724326662,8.916145476164381e9
72,-15.565851619829898,-13.148783202960717,8.848787174531155e9
72,-15.529316138237533,-16.01739547635803,8.87085042411575e9
72,-15.478690931193146,-29.206225443807693,8.941269983017815e9
72,-32.114675476386275,-21.35696417267468,8.908317938483475e9
72,-15.821168273755305,-18.79264297036733,8.880298720955662e9
72,-15.701702410560022,-38.316887575271004,8.97853816204589e9
72,-15.54123295752381,-22.33231964254494,8.906447484269726e9
72,-15.883267888099551,-17.67812524686841,8.87677494648566e9
72,-34.023642883340635,-21.966656974128004,8.892299017484472e9
72,-15.623959032258435,-18.06783012300242,8.882682098812653e9
72,-19.253211566214695,-18.189747945851224,8.888717465846348e9
72,-52.02369142281534,-41.24826719614519,9.028103934567608e9
72,-37.64248098103616,-23.105710540593677,8.934259130932474e9
72,-15.415228727142088,-15.764855240208119,8.869606405230854e9
72,-47.618205709769256,-24.059890161772387,8.891570147043066e9
72,-15.719369637482231,-24.235492892060126,8.91642077194693e9
72,-72.98079161378827,-46.52153964625519,9.061038082436237e9
72,-15.565340003999383,-19.02566559444649,8.888544937059519e9
72,-15.667913774609147,-23.27901123619724,8.911591616072754e9
73,-150.0,-150.0,7.768566519068804e9
73,0.0,0.0,6.898280756158632e9
73,-16.313248468700756,-72.17213760038703,4.133104361398452e9
73,-149.99999999999991,-19.66988064361237,7.36048668782582e9
73,-5.8189978363158446,0.0,3.1142732979933867e9
73,0.0,-75.07894530108516,7.310285699414081e9
73,0.0,0.0,6.898280756158632e9
73,0.0,0.0,6.967266091174027e9
73,-149.99999999999991,-19.66988064361237,7.360486687825818e9
73,-15.378779995977572,-96.79541487582205,7.467165634525877e9
73,-150.0,-19.444127816671116,7.283517312807077e9
73,-15.378779995977572,-27.364813198107274,7.235625257255826e9
73,-17.25275119233578,-5.5292039238714406,7.120076911864554e9
73,-150.0,-150.0,7.837551854084195e9
73,-150.0,-150.0,5.224024661573311e9
73,-15.378779995977572,-138.78169696553803,7.662803371473327e9
73,-15.559530703742238,-65.83309726930433,7.42186261295367e9
73,-15.47258747023785,-30.794754302999877,7.272749295327308e9
73,-49.173840514701396,-27.61074043634173,7.281235091305603e9
73,-112.60267604829225,-15.438690973455449,7.226592344334757e9
73,-15.378779995977572,-22.185669073484856,7.161009290590914e9
73,-150.0,0.0,7.1495119252457905e9
73,-65.67365089959259,-18.76032918887527,7.200885669115091e9
73,-15.484159709042665,-58.041610106953215,6.806767795842794e9
73,-26.466840211937814,-11.892964794377994,6.209300192404007e9
73,-15.378779995977572,-13.7735552759364,6.694499589801703e9
73,-16.375740625272925,-17.976460538583684,7.199480097204935e9
73,-15.407108714200902,-25.65943976912458,7.191912225758609e9
73,-87.0975534108941,-18.347456999089907,7.28665131206445e9
73,-15.598308077555835,-17.761314467094756,7.20537836738565e9
73,-15.645770988184228,-35.10427405335302,7.0110588834880085e9
73,-26.918396319630222,-24.518075909481777,7.233837084881734e9
73,-87.97842686896556,-74.30747677376716,7.468103304805937e9
73,-78.50718003314358,-65.26659575737281,7.426231047620363e9
73,-108.31948114192906,-38.1905821589241,7.343921986754396e9
73,-91.39993041765011,-29.108093217549524,7.326715740709106e9
73,-72.32300643054066,-19.717823988836106,7.213798657064547e9
73,-62.88129125060207,-22.7078101107667,7.222288042682257e9
73,-15.378779995977572,-11.983723110713147,7.147343860855185e9
73,-60.3291776457386,-25.13837850346976,7.295846461257368e9
73,-31.664254770929805,-21.416761724326644,7.242642191846846e9
73,-15.555571328654947,-11.687805395423622,7.164691224954032e9
73,-15.52931613823752,-16.017395476358026,7.194474430817612e9
73,-15.4510233846857,-31.34630033318421,7.275326123579916e9
73,-36.09856580518922,-22.47514721530732,7.229393763780798e9
73,-15.821168273755317,-18.79264297036734,7.20076719303739e9
73,-15.76758913982361,-25.565032096778268,7.242553023934261e9
73,-15.563700162386523,-18.391401955249748,7.20871737616764e9
73,-16.12242648944658,-18.653236064122982,7.197444608550838e9
73,-30.89924753959039,-21.659634261498873,7.223005459420439e9
73,-15.502872513620547,-17.790933175938925,7.204839543549377e9
73,-19.253211566214713,-18.189747945851224,7.21243367792002e9
73,-74.2192675126859,-26.283588021178726,7.321312259509065e9
73,-39.13983796497034,-23.46873022931608,7.267859478151509e9
73,-15.415228727142091,-15.76485524020811,7.193721042976822e9
73,-39.70505142936156,-28.065505474981595,7.232089469596365e9
73,-15.692632978089973,-23.611652864810072,7.236287903909269e9
73,-72.29505174105665,-57.72722429791607,7.441318630123132e9
73,-15.4292580258944,-23.609012479350778,7.238079036882139e9
73,-15.501845932135966,-20.72004952527628,7.221491156037875e9
74,-150.0,-150.0,6.093314160807943e9
74,0.0,0.0,5.17044295463291e9
74,-16.31324846870076,-72.17213760038703,3.268527146303813e9
74,-149.99999999999991,-19.66988064361237,5.664173392849149e9
74,-5.8189978363158446,0.0,2.414350625316074e9
74,0.0,-75.07894530108514,5.61101564669448e9
74,0.0,0.0,5.17044295463291e9
74,0.0,0.0,5.260001915254952e9
74,-149.99999999999991,-19.66988064361239,5.664173392849147e9
74,-15.378779995977572,-96.79541487582206,5.725540403157766e9
74,-150.0,-19.444127816671116,5.56666042957279e9
74,-15.378779995977572,-27.36481319810727,5.492613719727087e9
74,-17.25275119233578,-5.529203923871441,5.391544959677651e9
74,-150.0,-150.0,6.182873121429984e9
74,-150.0,-150.0,4.2493584708881226e9
74,-15.378779995977572,-138.78169696553806,5.962282679776124e9
74,-15.559530703742238,-65.83309726930433,5.69287040387745e9
74,-15.472587470237837,-30.79475430299989,5.536922728467114e9
74,-96.41354277558068,-22.894843238147953,5.570975700134582e9
74,-112.0433087880648,-15.378779995977572,5.498395660255415e9
74,-15.378779995977572,-22.18566907348485,5.403497472531027e9
74,-150.0,0.0,5.44394627600173e9
74,-75.90537464020758,-18.33315350602553,5.469919032232138e9
74,-15.460084590515997,-57.63128718279611,5.279507704557563e9
74,-39.19705937008423,-8.667138676973,3.8317204318676047e9
74,-15.378779995977572,-13.773555275936388,5.083547709459794e9
74,-15.73934489496862,-19.664133290974213,5.338418591101419e9
74,-15.404009982033118,-25.41641492716191,5.465068700696649e9
74,-112.6227610810256,-21.459547268033614,5.588730588373049e9
74,-15.598308077555842,-17.761314467094753,5.469104775968362e9
74,-15.645770988184216,-35.10427405335302,5.34671402666583e9
74,-29.587351793806455,-23.23320419296489,5.498912694779208e9
74,-122.64546183607014,-55.13910519296953,5.711470459666861e9
74,-93.57416104634918,-57.741549680697425,5.684564441857767e9
74,-117.97024565728356,-36.22938334979356,5.619732151236414e9
74,-106.42163450262623,-26.427412412164255,5.607929406224186e9
74,-54.76092327071059,-21.68757592721822,5.460194737135977e9
74,-92.91095132749967,-23.956334511873436,5.526651169515734e9
74,-15.378779995977572,-11.191543170818115,5.403427013086138e9
74,-49.57427104579812,-24.83760392477439,5.555580068792635e9
74,-17.00370482237531,-20.713313286022878,5.48518104290745e9
74,-15.555571328654946,-11.687805395423622,5.431499005943536e9
74,-15.397708880135973,-16.166405755113473,5.459709338742683e9
74,-15.411212765204848,-32.36453915813902,5.544399108882946e9
74,-39.23313881900097,-23.647416886289985,5.488538182480408e9
74,-15.937984658202032,-19.517122202161516,5.4547811077096195e9
74,-15.74415262197829,-26.396872919359875,5.507287311169088e9
74,-15.425507903101789,-20.90739325692709,5.485113080596618e9
74,-17.53034951257012,-18.780257126298483,5.422460764674675e9
74,-71.80373806936024,-23.87395949128655,5.50580012006119e9
74,-15.402669061611741,-17.83242845698646,5.468194991231598e9
74,-24.65085996122361,-17.927626115104516,5.48488060265028e9
74,-101.87872111879683,-25.23254543505481,5.631946749167627e9
74,-52.19254750025657,-22.7972828305007,5.552976450711479e9
74,-15.456136294170573,-14.508804216773807,5.449626596941868e9
74,-31.52376956136957,-31.870907574900116,5.47917464982192e9
74,-16.169218445839448,-26.26368020541912,5.505628940971195e9
74,-118.52500703646761,-66.50689825018901,5.770774447248209e9
74,-15.416426397533957,-24.052877990895837,5.50194469946772e9
74,-15.378779995977572,-20.048900444915706,5.48002435619029e9
75,-150.0,-150.0,4.335140673935268e9
75,0.0,0.0,3.348622531515709e9
75,-16.313248468700767,-72.17213760038703,2.3074146786524096e9
75,-149.99999999999991,-19.66988064361237,3.868472416957329e9
75,-5.818997836315843,0.0,1.6106816011338208e9
75,0.0,-75.07894530108513,3.812519696770053e9
75,0.0,0.0,3.348622531515709e9
75,0.0,0.0,3.447576108628173e9
75,-150.0,-21.297777408920346,3.8513762435443296e9
75,-15.378779995977572,-96.79541487582208,3.89612638214649e9
75,-150.0,-19.444127816671127,3.761572100880932e9
75,-15.378779995977572,-27.364813198107257,3.649854278217268e9
75,-17.25275119233578,-5.529203923871444,3.5584704152499437e9
75,-150.0,-150.0,4.43409425104773e9
75,-150.0,-150.0,3.1858062819348936e9
75,-15.378779995977572,-138.78169696553806,4.1629225479373674e9
75,-15.55953070374224,-65.83309726930432,3.8634483296451235e9
75,-15.407398202727496,-31.719974102738252,3.7026915079344034e9
75,-76.3101613144478,-17.739184861820867,2.752809632779554e9
75,-112.04330878806476,-15.378779995977572,3.6812020289670773e9
75,-15.378779995977572,-22.185669073484828,3.553340632623226e9
75,-150.0,0.0,3.649680539451248e9
75,-81.48597091605859,-19.271927610960898,3.6557874549025993e9
75,-15.460084590515992,-57.631287182796086,3.5821103196899157e9
75,-16.606475577862945,-3.1450236079351686,2.465374704219516e9
75,-15.378779995977572,-13.773555275936378,3.3740706508280125e9
75,-15.526524344841263,-21.651837088131245,3.5448632321037025e9
75,-15.378779995977572,-18.812282940786734,3.603011530444868e9
75,-134.3700410863977,-23.21308415758606,3.8454354999308014e9
75,-15.55114583094975,-18.110008120444792,3.630394950331999e9
75,-15.645770988184202,-35.10427405335303,3.584667347291443e9
75,-50.90657866009382,-28.384844611456028,3.733101812724597e9
75,-130.17926084142053,-61.70420356401574,3.946865122315094e9
75,-57.27934678270237,-46.61321880196703,3.7530229869744377e9
75,-123.35647159008616,-30.29004200668682,3.78493298280682e9
75,-61.138373571918095,-34.23998975219713,3.7843778669263134e9
75,-81.76595336236824,-23.86996307927855,3.682025985499153e9
75,-57.81417180412384,-16.741237617683673,3.601074964609173e9
75,-15.378779995977572,-10.214521244947573,3.56139608532094e9
75,-64.38135735055054,-18.384213275812566,3.719040691854705e9
75,-16.750083727576406,-23.99073777649634,3.663622588782049e9
75,-15.555571328654935,-11.687805395423618,3.5937330203244944e9
75,-15.378779995977572,-16.70342331816068,3.621912733084445e9
75,-15.378779995977572,-24.16188601204115,3.6619138278874025e9
75,-44.778605013905995,-29.111183952519745,3.6449086059726143e9
75,-16.313248468700774,-22.45412424693787,3.6300986181459675e9
75,-15.378779995977572,-23.614293300020353,3.6494919061957912e9
75,-99.67539662991223,-19.361803501015007,3.786823936114915e9
75,-22.407163446495822,-16.66131454653335,3.5366073063125725e9
75,-59.11225234304263,-21.99820072357801,3.650624330468754e9
75,-45.66609611083436,-19.462804249799813,3.6944856590225534e9
75,-34.41054897128429,-18.85834150478319,3.66730958372301e9
75,-134.3700410863977,-41.59823252567654,3.9562305080584555e9
75,-80.09708764735149,-28.529795737385115,3.8000071486338663e9
75,-33.01697430728957,-12.817129192982021,3.6200642980483246e9
75,-42.52097979844063,-38.482918783750726,3.6881366909753437e9
75,-16.313248468700774,-38.207615421607336,3.725991452081396e9
75,-139.67477859720793,-87.62068052349915,4.0756022287643127e9
75,-15.378779995977572,-28.81906433332186,3.6863588950223637e9
75,-15.378779995977572,-18.870661178989067,3.61596391737335e9
76,-150.0,-150.0,2.560333039152878e9
76,0.0,0.0,1.5184934502809467e9
76,-16.313248468700774,-72.17213760038703,1.3633030915016682e9
76,-150.0,-19.66988064361238,2.0772480491662989e9
76,-5.818997836315838,0.0,8.317844149518158e8
76,0.0,-75.07894530108514,2.015157489531107e9
76,-150.0,0.0,1.8458309165329838e9
76,0.0,0.0,1.6414450684528437e9
76,-150.0,-111.05613496669304,1.6848629741040235e9
76,-15.378779995977572,-106.42003607743769,2.0982802344481525e9
76,-150.0,-74.3996148156168,2.2240961028374557e9
76,-15.378779995977572,-20.35751108409579,1.7678766646418495e9
76,-16.313248468700774,-5.429124981282678,1.7287894659066896e9
76,-150.0,-150.0,2.683284657324769e9
76,-150.0,-150.0,2.1322377697414823e9
76,-15.378779995977572,-138.78169696553812,2.362967676127843e9
76,-15.378779995977572,-73.29931755022956,2.0682915340063562e9
76,-15.378779995977572,-22.66930579213582,1.8189695042499475e9
76,-95.423829728099,-12.761499980568122,1.3828555204182649e9
76,-67.38450288524504,-20.807560675385687,1.7961808991149654e9
76,-15.378779995977572,-20.495873618686726,1.6850159630780468e9
76,-150.0,-19.81915311310849,1.9550602705524426e9
76,-124.53112053977948,-18.481146807794765,1.8990973458613186e9
76,-15.378779995977572,-64.65749687543129,1.925549789009839e9
76,-15.378779995977572,-2.5196260631247593,1.1324886343402944e9
76,-15.378779995977572,-12.796461968085207,1.6664192050955582e9
76,-15.378779995977572,-28.90497620267367,1.8103701502716475e9
76,-15.378779995977572,-16.483341378163598,1.7724875827595625e9
76,-67.38450288524504,-12.469281077819653,1.752277487888811e9
76,-15.378779995977572,-16.260490408986875,1.7815070812119408e9
76,-95.423829728099,-111.05613496669304,2.3602289214405336e9
76,-95.423829728099,-53.745437333744206,2.132261140309e9
76,-150.0,-87.64529123264563,2.286260483638754e9
76,-41.91562342502457,-48.848137459486,1.8825746308551807e9
76,-124.53112053977948,-40.15334829858479,2.0076732332153358e9
76,-124.53112053977948,-75.88983230857859,2.287414490969839e9
76,-124.53112053977948,-26.659261860294997,1.9404902799347324e9
76,-15.378779995977572,0.0,1.5724191616392899e9
76,-15.378779995977572,-12.597909535435345,1.7488047734567356e9
76,-95.423829728099,-57.21594729973246,2.1569870965880804e9
76,-42.85009189774776,-50.6300741868003,2.0162731231339102e9
76,-15.378779995977572,-12.469281077819653,1.765726415203004e9
76,-95.423829728099,-18.837881566276593,1.9661400861340036e9
76,-16.313248468700774,-50.6300741868003,1.9555208461940384e9
76,-95.423829728099,-71.91397093949698,2.1053936689009743e9
76,-67.38450288524504,-20.585804795095623,1.900386947764471e9
76,-15.378779995977572,-18.005295640834348,1.7951557507373095e9
76,-150.0,-21.001263810520822,2.0441699610060167e9
76,-42.0662803023322,-17.239164638447008,1.7248554838835163e9
76,-95.423829728099,-51.92694006031199,2.0080360797496967e9
76,-95.423829728099,-34.83528566172846,2.0464757985249205e9
76,-66.8310527468813,-16.453433095410414,1.895380731713622e9
