Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
340,2.406307132968125e6,3.773845826566073e6,0.0,0.0,0.0,0.0
341,2.407468632968125e6,3.7678256332077268e6,0.0,0.0,0.0,0.0
342,2.408630132968125e6,3.7618054398493804e6,0.0,0.0,0.0,0.0
343,2.402599792968125e6,3.7563780158307115e6,0.0,0.0,0.0,0.0
344,2.3965694529681248e6,3.7509505918120425e6,0.0,0.0,0.0,0.0
345,2.3926311129681244e6,3.7482588354990813e6,0.0,0.0,0.0,0.0
346,2.3886927729681246e6,3.74556707918612e6,0.0,0.0,0.0,0.0
347,2.3922909914689516e6,3.742813937763715e6,0.0,0.0,0.0,0.0
348,2.3958892099697785e6,3.7400607963413107e6,0.0,0.0,0.0,0.0
349,2.3983647099697785e6,3.7355336872611474e6,0.0,0.0,0.0,0.0
350,2.4008402099697785e6,3.7310065781809846e6,0.0,0.0,0.0,0.0
351,2.4027667099697785e6,3.725399959246869e6,0.0,0.0,0.0,0.0
352,2.4046932099697785e6,3.719793340312754e6,0.0,0.0,0.0,0.0
353,2.4002353699697787e6,3.7166799489046247e6,0.0,0.0,0.0,0.0
354,2.3957775299697784e6,3.7135665574964955e6,0.0,0.0,0.0,0.0
355,2.390418689969778e6,3.713474057534923e6,0.0,0.0,0.0,0.0
356,2.385059849969778e6,3.7133815575733506e6,0.0,0.0,0.0,0.0
357,2.3790824270296e6,3.7123732413830087e6,0.0,0.0,0.0,0.0
358,2.3731050040894216e6,3.711364925192667e6,0.0,0.0,0.0,0.0
359,2.3712765028052526e6,3.7065780144876875e6,0.0,0.0,0.0,0.0
360,2.369448001521083e6,3.7017911037827074e6,0.0,0.0,0.0,0.0
361,2.370461001521083e6,3.6958050132629406e6,0.0,0.0,0.0,0.0
362,2.371474001521083e6,3.6898189227431742e6,0.0,0.0,0.0,0.0
363,2.372080001521083e6,3.6836616979788984e6,0.0,0.0,0.0,0.0
364,2.372686001521083e6,3.6775044732146226e6,0.0,0.0,0.0,0.0
365,2.373300001521083e6,3.6713460083471257e6,0.0,0.0,0.0,0.0
366,2.373914001521083e6,3.6651875434796284e6,0.0,0.0,0.0,0.0
367,2.374815001521083e6,3.6592082735275775e6,0.0,0.0,0.0,0.0
368,2.375716001521083e6,3.653229003575527e6,0.0,0.0,0.0,0.0
369,2.377267001521083e6,3.6478146006406797e6,0.0,0.0,0.0,0.0
370,2.378818001521083e6,3.642400197705832e6,0.0,0.0,0.0,0.0
371,2.381609501521083e6,3.638967479718274e6,0.0,0.0,0.0,0.0
372,2.384401001521083e6,3.635534761730716e6,0.0,0.0,0.0,0.0
373,2.386088501521083e6,3.634056446419584e6,0.0,0.0,0.0,0.0
374,2.387776001521083e6,3.632578131108452e6,0.0,0.0,0.0,0.0
375,2.388813501521083e6,3.6288205060769706e6,0.0,0.0,0.0,0.0
376,2.389851001521083e6,3.625062881045489e6,0.0,0.0,0.0,0.0
377,2.392987501521083e6,3.6207509298741836e6,0.0,0.0,0.0,0.0
378,2.396124001521083e6,3.6164389787028786e6,0.0,0.0,0.0,0.0
379,2.400996501521083e6,3.615160320010341e6,0.0,0.0,0.0,0.0
380,2.405869001521083e6,3.613881661317803e6,0.0,0.0,0.0,0.0
381,2.408493001521083e6,3.612854743579145e6,0.0,0.0,0.0,0.0
382,2.411117001521083e6,3.611827825840487e6,0.0,0.0,0.0,0.0
383,2.413331001521083e6,3.607593381120499e6,0.0,0.0,0.0,0.0
384,2.415545001521083e6,3.603358936400512e6,0.0,0.0,0.0,0.0
385,2.416742501521083e6,3.5973740859839665e6,0.0,0.0,0.0,0.0
386,2.417940001521083e6,3.5913892355674207e6,0.0,0.0,0.0,0.0
387,2.418835001521083e6,3.585011272429792e6,0.0,0.0,0.0,0.0
388,2.419730001521083e6,3.5786333092921637e6,0.0,0.0,0.0,0.0
389,2.421129501521083e6,3.572580253198459e6,0.0,0.0,0.0,0.0
390,2.422529001521083e6,3.566527197104754e6,0.0,0.0,0.0,0.0
391,2.427634001521083e6,3.5617867902705646e6,0.0,0.0,0.0,0.0
392,2.432739001521083e6,3.5570463834363753e6,0.0,0.0,0.0,0.0
393,2.437825001521083e6,3.5540849046728285e6,0.0,0.0,0.0,0.0
394,2.442911001521083e6,3.551123425909282e6,0.0,0.0,0.0,0.0
395,2.448912001521083e6,3.547644204050934e6,0.0,0.0,0.0,0.0
396,2.454913001521083e6,3.5441649821925852e6,0.0,0.0,0.0,0.0
397,2.460094501521083e6,3.5457372876229016e6,0.0,0.0,0.0,0.0
398,2.465276001521083e6,3.547309593053218e6,0.0,0.0,0.0,0.0
399,2.470062501521083e6,3.547006923763807e6,0.0,0.0,0.0,0.0
400,2.474849001521083e6,3.546704254474396e6,0.0,0.0,0.0,0.0
401,2.4717291615210827e6,3.5448687894355925e6,0.0,0.0,0.0,0.0
402,2.468609321521083e6,3.5430333243967886e6,0.0,0.0,0.0,0.0
403,2.464890981521083e6,3.5424875667079105e6,0.0,0.0,0.0,0.0
404,2.4611726415210827e6,3.5419418090190324e6,0.0,0.0,0.0,0.0
405,2.4641766415210827e6,3.5420768679985283e6,0.0,0.0,0.0,0.0
406,2.4671806415210827e6,3.5422119269780247e6,0.0,0.0,0.0,0.0
407,2.4708686415210827e6,3.538374315288783e6,0.0,0.0,0.0,0.0
408,2.4745566415210827e6,3.534536703599542e6,0.0,0.0,0.0,0.0
409,2.4776516415210827e6,3.528421642344783e6,0.0,0.0,0.0,0.0
410,2.4807466415210827e6,3.5223065810900237e6,0.0,0.0,0.0,0.0
411,2.4831066415210827e6,3.5161282745709894e6,0.0,0.0,0.0,0.0
412,2.4854666415210827e6,3.509949968051955e6,0.0,0.0,0.0,0.0
413,2.4887941415210827e6,3.504161673995951e6,0.0,0.0,0.0,0.0
414,2.4921216415210827e6,3.4983733799399473e6,0.0,0.0,0.0,0.0
415,2.4985951415210827e6,3.496319656734233e6,0.0,0.0,0.0,0.0
416,2.5050686415210827e6,3.494265933528519e6,0.0,0.0,0.0,0.0
417,2.5120561415210827e6,3.4953261095109424e6,0.0,0.0,0.0,0.0
418,2.5190436415210827e6,3.496386285493366e6,0.0,0.0,0.0,0.0
419,2.5256476415210827e6,3.4963843130669324e6,0.0,0.0,0.0,0.0
420,2.5322516415210827e6,3.4963823406404993e6,0.0,0.0,0.0,0.0
421,2.5376941415210827e6,3.495157006386468e6,0.0,0.0,0.0,0.0
422,2.5431366415210827e6,3.4939316721324367e6,0.0,0.0,0.0,0.0
423,2.5482986415210827e6,3.4917557987594455e6,0.0,0.0,0.0,0.0
424,2.5534606415210827e6,3.489579925386455e6,0.0,0.0,0.0,0.0
425,2.5506238015210824e6,3.4891817399808858e6,0.0,0.0,0.0,0.0
426,2.5477869615210826e6,3.4887835545753166e6,0.0,0.0,0.0,0.0
427,2.5535364615210826e6,3.490554309703421e6,0.0,0.0,0.0,0.0
428,2.5592859615210826e6,3.4923250648315246e6,0.0,0.0,0.0,0.0
429,2.5619849615210826e6,3.4929270226737587e6,0.0,0.0,0.0,0.0
430,2.5646839615210826e6,3.4935289805159923e6,0.0,0.0,0.0,0.0
431,2.5666209615210826e6,3.489608281910938e6,0.0,0.0,0.0,0.0
432,2.5685579615210826e6,3.4856875833058846e6,0.0,0.0,0.0,0.0
433,2.5702739615210826e6,3.479670490205591e6,0.0,0.0,0.0,0.0
434,2.5719899615210826e6,3.4736533971052975e6,0.0,0.0,0.0,0.0
435,2.5736289615210826e6,3.4674186658897037e6,0.0,0.0,0.0,0.0
436,2.5752679615210826e6,3.4611839346741103e6,0.0,0.0,0.0,0.0
437,2.5775269615210826e6,3.455178622554417e6,0.0,0.0,0.0,0.0
438,2.5797859615210826e6,3.4491733104347237e6,0.0,0.0,0.0,0.0
439,2.5847749615210826e6,3.4453964638033155e6,0.0,0.0,0.0,0.0
440,2.5897639615210826e6,3.4416196171719073e6,0.0,0.0,0.0,0.0
441,2.5959784615210826e6,3.4403316577052115e6,0.0,0.0,0.0,0.0
442,2.6021929615210826e6,3.4390436982385158e6,0.0,0.0,0.0,0.0
443,2.6086364615210826e6,3.436716532272553e6,0.0,0.0,0.0,0.0
444,2.6150799615210826e6,3.43438936630659e6,0.0,0.0,0.0,0.0
445,2.6201174615210826e6,3.4338453630037415e6,0.0,0.0,0.0,0.0
446,2.6251549615210826e6,3.433301359700893e6,0.0,0.0,0.0,0.0
447,2.6291659615210826e6,3.4295883783853706e6,0.0,0.0,0.0,0.0
448,2.6331769615210826e6,3.425875397069848e6,0.0,0.0,0.0,0.0
449,2.6298281215210827e6,3.423131556421601e6,0.0,0.0,0.0,0.0
450,2.6264792815210824e6,3.4203877157733548e6,0.0,0.0,0.0,0.0
451,2.6315472815210824e6,3.418533649186235e6,0.0,0.0,0.0,0.0
452,2.6366152815210824e6,3.4166795825991146e6,0.0,0.0,0.0,0.0
453,2.6393162815210824e6,3.4152173886298565e6,0.0,0.0,0.0,0.0
454,2.6420172815210824e6,3.413755194660599e6,0.0,0.0,0.0,0.0
455,2.6447842815210824e6,3.4089558829234084e6,0.0,0.0,0.0,0.0
456,2.6475512815210824e6,3.4041565711862175e6,0.0,0.0,0.0,0.0
457,2.6498372815210824e6,3.3979131592480764e6,0.0,0.0,0.0,0.0
458,2.6521232815210824e6,3.3916697473099353e6,0.0,0.0,0.0,0.0
459,2.6535592815210824e6,3.3854027734105936e6,0.0,0.0,0.0,0.0
460,2.6549952815210824e6,3.379135799511252e6,0.0,0.0,0.0,0.0
461,2.648576941521082e6,3.3730647619208414e6,0.0,0.0,0.0,0.0
462,2.642158601521082e6,3.3669937243304304e6,0.0,0.0,0.0,0.0
463,2.647927601521082e6,3.362166510270765e6,0.0,0.0,0.0,0.0
464,2.653696601521082e6,3.3573392962111e6,0.0,0.0,0.0,0.0
465,2.6513292615210824e6,3.3541477783000427e6,0.0,0.0,0.0,0.0
466,2.648961921521082e6,3.3509562603889853e6,0.0,0.0,0.0,0.0
467,2.654646921521082e6,3.3470498229709743e6,0.0,0.0,0.0,0.0
468,2.660331921521082e6,3.343143385552963e6,0.0,0.0,0.0,0.0
469,2.665008421521082e6,3.3422711578010395e6,0.0,0.0,0.0,0.0
470,2.669684921521082e6,3.341398930049116e6,0.0,0.0,0.0,0.0
471,2.673600921521082e6,3.338421385325853e6,0.0,0.0,0.0,0.0
472,2.677516921521082e6,3.33544384060259e6,0.0,0.0,0.0,0.0
473,2.6754570815210817e6,3.332311847646144e6,0.0,0.0,0.0,0.0
474,2.673397241521082e6,3.329179854689699e6,0.0,0.0,0.0,0.0
475,2.670626401521082e6,3.3275403259598264e6,0.0,0.0,0.0,0.0
476,2.6678555615210817e6,3.3259007972299536e6,0.0,0.0,0.0,0.0
477,2.6622687215210814e6,3.323577351573654e6,0.0,0.0,0.0,0.0
478,2.6566818815210816e6,3.3212539059173544e6,0.0,0.0,0.0,0.0
479,2.6507540415210817e6,3.3159145292273825e6,0.0,0.0,0.0,0.0
480,2.6448262015210814e6,3.31057515253741e6,0.0,0.0,0.0,0.0
481,2.638414861521081e6,3.3045760409338223e6,0.0,0.0,0.0,0.0
482,2.632003521521081e6,3.2985769293302344e6,0.0,0.0,0.0,0.0
483,2.6246756815210814e6,3.2924724089528546e6,0.0,0.0,0.0,0.0
484,2.617347841521081e6,3.2863678885754747e6,0.0,0.0,0.0,0.0
485,2.6109485015210807e6,3.280488446932721e6,0.0,0.0,0.0,0.0
486,2.604549161521081e6,3.2746090052899676e6,0.0,0.0,0.0,0.0
487,2.602610321521081e6,3.2702728721058513e6,0.0,0.0,0.0,0.0
488,2.6006714815210807e6,3.265936738921735e6,0.0,0.0,0.0,0.0
489,2.5992071415210804e6,3.263529586298012e6,0.0,0.0,0.0,0.0
490,2.5977428015210805e6,3.2611224336742894e6,0.0,0.0,0.0,0.0
491,2.5951464615210807e6,3.257521681700275e6,0.0,0.0,0.0,0.0
492,2.5925501215210804e6,3.2539209297262602e6,0.0,0.0,0.0,0.0
493,2.58812728152108e6,3.253868393227391e6,0.0,0.0,0.0,0.0
494,2.58370444152108e6,3.253815856728521e6,0.0,0.0,0.0,0.0
495,2.5783916015210804e6,3.251098512097105e6,0.0,0.0,0.0,0.0
496,2.57307876152108e6,3.2483811674656887e6,0.0,0.0,0.0,0.0
497,2.5701304215210797e6,3.244749412911147e6,0.0,0.0,0.0,0.0
498,2.56718208152108e6,3.2411176583566056e6,0.0,0.0,0.0,0.0
499,2.56331724152108e6,3.2391625233569676e6,0.0,0.0,0.0,0.0
500,2.5594524015210797e6,3.237207388357329e6,0.0,0.0,0.0,0.0
501,2.5534140615210794e6,3.234307914754837e6,0.0,0.0,0.0,0.0
502,2.5473757215210795e6,3.2314084411523445e6,0.0,0.0,0.0,0.0
503,2.5411798815210797e6,3.2265483643573206e6,0.0,0.0,0.0,0.0
504,2.5349840415210794e6,3.221688287562297e6,0.0,0.0,0.0,0.0
505,2.5369585415210794e6,3.2158820120095876e6,0.0,0.0,0.0,0.0
506,2.5389330415210794e6,3.210075736456878e6,0.0,0.0,0.0,0.0
507,2.5398135415210794e6,3.204085925627448e6,0.0,0.0,0.0,0.0
508,2.5406940415210794e6,3.1980961147980182e6,0.0,0.0,0.0,0.0
509,2.5420105415210794e6,3.1919829136980907e6,0.0,0.0,0.0,0.0
510,2.5433270415210794e6,3.185869712598163e6,0.0,0.0,0.0,0.0
511,2.5455865415210794e6,3.1801552046838137e6,0.0,0.0,0.0,0.0
512,2.5478460415210794e6,3.1744406967694643e6,0.0,0.0,0.0,0.0
513,2.542755701521079e6,3.170306700410384e6,0.0,0.0,0.0,0.0
514,2.537665361521079e6,3.166172704051304e6,0.0,0.0,0.0,0.0
515,2.5327797098293365e6,3.1619283385055475e6,0.0,0.0,0.0,0.0
516,2.527894058137594e6,3.1576839729597913e6,0.0,0.0,0.0,0.0
517,2.524908855618208e6,3.1566759220181573e6,0.0,0.0,0.0,0.0
518,2.5219236530988226e6,3.155667871076524e6,0.0,0.0,0.0,0.0
519,2.5236311530988226e6,3.1533029895030223e6,0.0,0.0,0.0,0.0
520,2.5253386530988226e6,3.1509381079295212e6,0.0,0.0,0.0,0.0
521,2.5200933130988227e6,3.14691696096356e6,0.0,0.0,0.0,0.0
522,2.5148479730988224e6,3.1428958139975984e6,0.0,0.0,0.0,0.0
523,2.510057133098822e6,3.142213644954401e6,0.0,0.0,0.0,0.0
524,2.5052662930988222e6,3.1415314759112042e6,0.0,0.0,0.0,0.0
525,2.4991134530988224e6,3.1394219480605414e6,0.0,0.0,0.0,0.0
526,2.492960613098822e6,3.137312420209878e6,0.0,0.0,0.0,0.0
527,2.4870662730988218e6,3.1329483847032874e6,0.0,0.0,0.0,0.0
528,2.481171933098822e6,3.1285843491966967e6,0.0,0.0,0.0,0.0
529,2.482799433098822e6,3.1227222689990383e6,0.0,0.0,0.0,0.0
530,2.484426933098822e6,3.11686018880138e6,0.0,0.0,0.0,0.0
531,2.485372433098822e6,3.1105882544891536e6,0.0,0.0,0.0,0.0
532,2.486317933098822e6,3.104316320176928e6,0.0,0.0,0.0,0.0
533,2.487118433098822e6,3.0981423540191674e6,0.0,0.0,0.0,0.0
534,2.487918933098822e6,3.091968387861407e6,0.0,0.0,0.0,0.0
535,2.4843949857959477e6,3.0858440258324896e6,0.0,0.0,0.0,0.0
536,2.4808710384930735e6,3.0797196638035723e6,0.0,0.0,0.0,0.0
537,2.4741386984930737e6,3.0741762901337324e6,0.0,0.0,0.0,0.0
538,2.4674063584930734e6,3.068632916463892e6,0.0,0.0,0.0,0.0
539,2.461277018493073e6,3.0630225772201135e6,0.0,0.0,0.0,0.0
540,2.455147678493073e6,3.057412237976335e6,0.0,0.0,0.0,0.0
541,2.448991066042279e6,3.0581017512631477e6,0.0,0.0,0.0,0.0
542,2.442834453591484e6,3.0587912645499604e6,0.0,0.0,0.0,0.0
543,2.4370223241910264e6,3.0584992349813217e6,0.0,0.0,0.0,0.0
544,2.431210194790569e6,3.0582072054126826e6,0.0,0.0,0.0,0.0
545,2.4249158547905693e6,3.0533086854178053e6,0.0,0.0,0.0,0.0
546,2.418621514790569e6,3.048410165422928e6,0.0,0.0,0.0,0.0
547,2.4135646747905686e6,3.04635210185594e6,0.0,0.0,0.0,0.0
548,2.408507834790569e6,3.044294038288952e6,0.0,0.0,0.0,0.0
549,2.401594994790569e6,3.0433390465371166e6,0.0,0.0,0.0,0.0
550,2.3946821547905686e6,3.0423840547852814e6,0.0,0.0,0.0,0.0
551,2.3877243147905683e6,3.038070863510755e6,0.0,0.0,0.0,0.0
552,2.3807664747905685e6,3.033757672236229e6,0.0,0.0,0.0,0.0
553,2.3818144747905685e6,3.027668033097502e6,0.0,0.0,0.0,0.0
554,2.3828624747905685e6,3.021578393958775e6,0.0,0.0,0.0,0.0
555,2.3834044747905685e6,3.015292198459506e6,0.0,0.0,0.0,0.0
556,2.3839464747905685e6,3.0090060029602377e6,0.0,0.0,0.0,0.0
557,2.3763856347905686e6,3.002928144802111e6,0.0,0.0,0.0,0.0
558,2.3688247947905683e6,2.9968502866439843e6,0.0,0.0,0.0,0.0
559,2.364051454790568e6,2.993326421069677e6,0.0,0.0,0.0,0.0
560,2.359278114790568e6,2.9898025554953692e6,0.0,0.0,0.0,0.0
561,2.3553992747905683e6,2.9883440818357747e6,0.0,0.0,0.0,0.0
562,2.351520434790568e6,2.9868856081761797e6,0.0,0.0,0.0,0.0
563,2.3479745947905676e6,2.985106567833935e6,0.0,0.0,0.0,0.0
564,2.344428754790568e6,2.9833275274916906e6,0.0,0.0,0.0,0.0
565,2.340891914790568e6,2.9843877162495553e6,0.0,0.0,0.0,0.0
566,2.3373550747905676e6,2.98544790500742e6,0.0,0.0,0.0,0.0
567,2.3326082347905673e6,2.985105367501842e6,0.0,0.0,0.0,0.0
568,2.3278613947905675e6,2.984762829996264e6,0.0,0.0,0.0,0.0
569,2.3241510547905676e6,2.9833409393816916e6,0.0,0.0,0.0,0.0
570,2.3204407147905673e6,2.9819190487671187e6,0.0,0.0,0.0,0.0
571,2.315954374790567e6,2.982777707976117e6,0.0,0.0,0.0,0.0
572,2.311468034790567e6,2.9836363671851144e6,0.0,0.0,0.0,0.0
573,2.3049321947905673e6,2.983403115507949e6,0.0,0.0,0.0,0.0
574,2.298396354790567e6,2.983169863830784e6,0.0,0.0,0.0,0.0
575,2.2917110147905666e6,2.978620432892641e6,0.0,0.0,0.0,0.0
576,2.285025674790567e6,2.9740710019544987e6,0.0,0.0,0.0,0.0
577,2.286754674790567e6,2.9679069566225065e6,0.0,0.0,0.0,0.0
578,2.288483674790567e6,2.9617429112905147e6,0.0,0.0,0.0,0.0
579,2.289568674790567e6,2.9554015311979083e6,0.0,0.0,0.0,0.0
580,2.290653674790567e6,2.9490601511053015e6,0.0,0.0,0.0,0.0
581,2.283747334790567e6,2.9429946939793853e6,0.0,0.0,0.0,0.0
582,2.2768409947905666e6,2.9369292368534696e6,0.0,0.0,0.0,0.0
583,2.2734856547905663e6,2.933807164722793e6,0.0,0.0,0.0,0.0
584,2.2701303147905665e6,2.930685092592116e6,0.0,0.0,0.0,0.0
585,2.2668189747905666e6,2.929447357305874e6,0.0,0.0,0.0,0.0
586,2.2635076347905663e6,2.928209622019632e6,0.0,0.0,0.0,0.0
587,2.259331294790566e6,2.926746763482681e6,0.0,0.0,0.0,0.0
588,2.255154954790566e6,2.92528390494573e6,0.0,0.0,0.0,0.0
589,2.2507571147905663e6,2.9278391376327705e6,0.0,0.0,0.0,0.0
590,2.246359274790566e6,2.9303943703198107e6,0.0,0.0,0.0,0.0
591,2.2408929347905656e6,2.932270026441698e6,0.0,0.0,0.0,0.0
592,2.235426594790566e6,2.9341456825635848e6,0.0,0.0,0.0,0.0
593,2.231729254790566e6,2.9314648263173746e6,0.0,0.0,0.0,0.0
594,2.2280319147905656e6,2.928783970071164e6,0.0,0.0,0.0,0.0
595,2.2241430747905653e6,2.9280075531831644e6,0.0,0.0,0.0,0.0
596,2.2202542347905654e6,2.9272311362951654e6,0.0,0.0,0.0,0.0
597,2.2136633947905656e6,2.9244190899697593e6,0.0,0.0,0.0,0.0
598,2.2070725547905653e6,2.9216070436443533e6,0.0,0.0,0.0,0.0
599,2.200220214790565e6,2.91615171730321e6,0.0,0.0,0.0,0.0
600,2.193367874790565e6,2.9106963909620666e6,0.0,0.0,0.0,0.0
601,2.194510874790565e6,2.9047171210100157e6,0.0,0.0,0.0,0.0
602,2.195653874790565e6,2.8987378510579653e6,0.0,0.0,0.0,0.0
603,2.196353374790565e6,2.892618449441932e6,0.0,0.0,0.0,0.0
604,2.197052874790565e6,2.8864990478258994e6,0.0,0.0,0.0,0.0
605,2.198275374790565e6,2.880692152221579e6,0.0,0.0,0.0,0.0
606,2.199497874790565e6,2.8748852566172592e6,0.0,0.0,0.0,0.0
607,2.1941325347905653e6,2.8723119301619115e6,0.0,0.0,0.0,0.0
608,2.188767194790565e6,2.869738603706564e6,0.0,0.0,0.0,0.0
609,2.1835533547905646e6,2.86849900826549e6,0.0,0.0,0.0,0.0
610,2.178339514790565e6,2.8672594128244165e6,0.0,0.0,0.0,0.0
611,2.181502514790565e6,2.864964489542202e6,0.0,0.0,0.0,0.0
612,2.184665514790565e6,2.862669566259987e6,0.0,0.0,0.0,0.0
613,2.186823014790565e6,2.8588526296792435e6,0.0,0.0,0.0,0.0
614,2.188980514790565e6,2.8550356930985e6,0.0,0.0,0.0,0.0
615,2.1859471296626274e6,2.8502682988892887e6,0.0,0.0,0.0,0.0
616,2.1829137445346904e6,2.845500904680077e6,0.0,0.0,0.0,0.0
617,2.17750540453469e6,2.842216999079049e6,0.0,0.0,0.0,0.0
618,2.17209706453469e6,2.838933093478021e6,0.0,0.0,0.0,0.0
619,2.1668282245346904e6,2.837762943817328e6,0.0,0.0,0.0,0.0
620,2.16155938453469e6,2.836592794156635e6,0.0,0.0,0.0,0.0
621,2.16344488453469e6,2.8344993876478462e6,0.0,0.0,0.0,0.0
622,2.16533038453469e6,2.8324059811390573e6,0.0,0.0,0.0,0.0
623,2.16703388453469e6,2.8280103230003286e6,0.0,0.0,0.0,0.0
624,2.16873738453469e6,2.8236146648616004e6,0.0,0.0,0.0,0.0
625,2.16939788453469e6,2.818005565721043e6,0.0,0.0,0.0,0.0
626,2.17005838453469e6,2.8123964665804855e6,0.0,0.0,0.0,0.0
627,2.17067738453469e6,2.8064637004992254e6,0.0,0.0,0.0,0.0
628,2.17129638453469e6,2.8005309344179654e6,0.0,0.0,0.0,0.0
629,2.17240238453469e6,2.794725898968477e6,0.0,0.0,0.0,0.0
630,2.17350838453469e6,2.7889208635189882e6,0.0,0.0,0.0,0.0
631,2.1672730445346897e6,2.786529588565924e6,0.0,0.0,0.0,0.0
632,2.16103770453469e6,2.78413831361286e6,0.0,0.0,0.0,0.0
633,2.15581386453469e6,2.782357413115784e6,0.0,0.0,0.0,0.0
634,2.1505900245346897e6,2.780576512618708e6,0.0,0.0,0.0,0.0
635,2.1462486845346894e6,2.7832987695395905e6,0.0,0.0,0.0,0.0
636,2.1419073445346896e6,2.786021026460473e6,0.0,0.0,0.0,0.0
637,2.1367415045346897e6,2.7878135956665473e6,0.0,0.0,0.0,0.0
638,2.1315756645346894e6,2.789606164872622e6,0.0,0.0,0.0,0.0
639,2.125919824534689e6,2.7913770322723277e6,0.0,0.0,0.0,0.0
640,2.120263984534689e6,2.7931478996720333e6,0.0,0.0,0.0,0.0
641,2.1164231445346894e6,2.795448911198752e6,0.0,0.0,0.0,0.0
642,2.112582304534689e6,2.7977499227254703e6,0.0,0.0,0.0,0.0
643,2.1080024645346887e6,2.7946861354461843e6,0.0,0.0,0.0,0.0
644,2.103422624534689e6,2.7916223481668984e6,0.0,0.0,0.0,0.0
645,2.106124624534689e6,2.7881257648634547e6,0.0,0.0,0.0,0.0
646,2.108826624534689e6,2.784629181560011e6,0.0,0.0,0.0,0.0
647,2.110847124534689e6,2.7837823514993642e6,0.0,0.0,0.0,0.0
648,2.112867624534689e6,2.7829355214387174e6,0.0,0.0,0.0,0.0
649,2.114022124534689e6,2.784787615599404e6,0.0,0.0,0.0,0.0
650,2.115176624534689e6,2.7866397097600903e6,0.0,0.0,0.0,0.0
651,2.115948124534689e6,2.7882896670957403e6,0.0,0.0,0.0,0.0
652,2.116719624534689e6,2.789939624431391e6,0.0,0.0,0.0,0.0
653,2.118123124534689e6,2.791811560243615e6,0.0,0.0,0.0,0.0
654,2.119526624534689e6,2.7936834960558387e6,0.0,0.0,0.0,0.0
655,2.116214284534689e6,2.7969666693336545e6,0.0,0.0,0.0,0.0
656,2.1129019445346887e6,2.80024984261147e6,0.0,0.0,0.0,0.0
657,2.1105611045346884e6,2.8042458818611647e6,0.0,0.0,0.0,0.0
658,2.1082202645346886e6,2.8082419211108596e6,0.0,0.0,0.0,0.0
659,2.1042459245346887e6,2.812845184267517e6,0.0,0.0,0.0,0.0
660,2.1002715845346884e6,2.817448447424175e6,0.0,0.0,0.0,0.0
661,2.1033750845346884e6,2.8225651133143613e6,0.0,0.0,0.0,0.0
662,2.1064785845346884e6,2.8276817792045474e6,0.0,0.0,0.0,0.0
663,2.1004657445346885e6,2.832627310850224e6,0.0,0.0,0.0,0.0
664,2.0944529045346885e6,2.8375728424959006e6,0.0,0.0,0.0,0.0
665,2.0909975645346884e6,2.8414550592801236e6,0.0,0.0,0.0,0.0
666,2.0875422245346885e6,2.845337276064346e6,0.0,0.0,0.0,0.0
667,2.0847613845346887e6,2.852704109249186e6,0.0,0.0,0.0,0.0
668,2.0819805445346886e6,2.860070942434026e6,0.0,0.0,0.0,0.0
669,2.0766172045346885e6,2.8673307241994273e6,0.0,0.0,0.0,0.0
670,2.0712538645346886e6,2.874590505964828e6,0.0,0.0,0.0,0.0
671,2.0663960245346888e6,2.8736460550903725e6,0.0,0.0,0.0,0.0
672,2.0615381845346887e6,2.8727016042159162e6,0.0,0.0,0.0,0.0
673,2.0625907040406582e6,2.8780179267246965e6,0.0,0.0,0.0,0.0
674,2.0636432235466277e6,2.883334249233477e6,0.0,0.0,0.0,0.0
675,2.0647662235466277e6,2.8869906935808384e6,0.0,0.0,0.0,0.0
676,2.0658892235466277e6,2.8906471379282e6,0.0,0.0,0.0,0.0
677,2.0672997235466277e6,2.893880087025562e6,0.0,0.0,0.0,0.0
678,2.0687102235466277e6,2.8971130361229237e6,0.0,0.0,0.0,0.0
679,2.0627783835466276e6,2.9007105755672837e6,0.0,0.0,0.0,0.0
680,2.0568465435466277e6,2.9043081150116436e6,0.0,0.0,0.0,0.0
681,2.053006703546628e6,2.9092927099087844e6,0.0,0.0,0.0,0.0
682,2.0491668635466278e6,2.914277304805925e6,0.0,0.0,0.0,0.0
683,2.046383723964755e6,2.9186734707246623e6,0.0,0.0,0.0,0.0
684,2.0436005843828819e6,2.9230696366433995e6,0.0,0.0,0.0,0.0
685,2.0426327038642531e6,2.927373414872166e6,0.0,0.0,0.0,0.0
686,2.0416648233456244e6,2.9316771931009325e6,0.0,0.0,0.0,0.0
687,2.0402530825629681e6,2.936012593961837e6,0.0,0.0,0.0,0.0
688,2.0388413417803121e6,2.9403479948227406e6,0.0,0.0,0.0,0.0
689,2.0361138803465283e6,2.944722458935109e6,0.0,0.0,0.0,0.0
690,2.0333864189127441e6,2.949096923047477e6,0.0,0.0,0.0,0.0
691,2.0299025789127443e6,2.9561952738849525e6,0.0,0.0,0.0,0.0
692,2.0264187389127442e6,2.963293624722428e6,0.0,0.0,0.0,0.0
693,2.023482520991569e6,2.9701650366704455e6,0.0,0.0,0.0,0.0
694,2.0205463030703936e6,2.9770364486184632e6,0.0,0.0,0.0,0.0
